Name,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,types,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
Glaceon,0.25196850393700787,0.2972972972972973,0.4666666666666667,0.6521739130434783,0.3571428571428572,0.34285714285714286,4,False,Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gliscor,0.29133858267716534,0.48648648648648657,0.5333333333333333,0.19021739130434784,0.2619047619047619,0.5142857142857142,4,False,"Ground,Flying",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Mamoswine,0.42913385826771655,0.6756756756756757,0.33333333333333337,0.3260869565217391,0.19047619047619052,0.42857142857142855,4,False,"Ice,Ground",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Porygon-Z,0.33070866141732286,0.40540540540540543,0.2888888888888889,0.6793478260869564,0.2619047619047619,0.48571428571428565,4,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gallade,0.2637795275590551,0.6486486486486487,0.26666666666666666,0.29891304347826086,0.45238095238095244,0.42857142857142855,4,False,"Psychic,Fighting",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Mega Gallade,0.2637795275590551,0.8648648648648649,0.4,0.29891304347826086,0.45238095238095244,0.6,4,False,"Psychic,Fighting",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Probopass,0.23228346456692914,0.2702702702702703,0.6222222222222222,0.35326086956521735,0.6190476190476191,0.19999999999999998,4,False,"Rock,Steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Dusknoir,0.1732283464566929,0.5135135135135136,0.5777777777777777,0.29891304347826086,0.5476190476190477,0.22857142857142854,4,False,Ghost,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Froslass,0.27165354330708663,0.40540540540540543,0.2888888888888889,0.3804347826086956,0.23809523809523814,0.6,4,False,"Ice,Ghost",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Rotom,0.19291338582677164,0.24324324324324326,0.32,0.4619565217391304,0.27142857142857146,0.49142857142857144,4,False,"Electric,Ghost",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Heat Rotom,0.19291338582677164,0.32432432432432434,0.45333333333333337,0.5163043478260869,0.41428571428571437,0.46285714285714286,4,False,"Electric,Fire",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wash Rotom,0.19291338582677164,0.32432432432432434,0.45333333333333337,0.5163043478260869,0.41428571428571437,0.46285714285714286,4,False,"Electric,Water",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Frost Rotom,0.19291338582677164,0.32432432432432434,0.45333333333333337,0.5163043478260869,0.41428571428571437,0.46285714285714286,4,False,"Electric,Ice",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fan Rotom,0.19291338582677164,0.32432432432432434,0.45333333333333337,0.5163043478260869,0.41428571428571437,0.46285714285714286,4,False,"Electric,Flying",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mow Rotom,0.19291338582677164,0.32432432432432434,0.45333333333333337,0.5163043478260869,0.41428571428571437,0.46285714285714286,4,False,"Electric,Grass",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Uxie,0.29133858267716534,0.3783783783783784,0.5555555555555555,0.35326086956521735,0.5238095238095238,0.5142857142857142,4,True,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mesprit,0.3110236220472441,0.5405405405405406,0.4444444444444445,0.5163043478260869,0.40476190476190477,0.42857142857142855,4,True,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Azelf,0.29133858267716534,0.6486486486486487,0.2888888888888889,0.625,0.23809523809523814,0.6285714285714286,4,True,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dialga,0.38976377952755903,0.6216216216216217,0.5111111111111111,0.7608695652173912,0.380952380952381,0.48571428571428565,4,True,"Steel,Dragon",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Palkia,0.35039370078740156,0.6216216216216217,0.4222222222222222,0.7608695652173912,0.4761904761904763,0.5428571428571428,4,True,"Water,Dragon",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Heatran,0.3543307086614173,0.4594594594594595,0.4488888888888889,0.6521739130434783,0.4095238095238096,0.4114285714285714,4,True,"Fire,Steel",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Regigigas,0.42913385826771655,0.8378378378378379,0.4666666666666667,0.3804347826086956,0.4285714285714286,0.5428571428571428,4,True,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Giratina Altered Forme,0.5866141732283464,0.5135135135135136,0.5111111111111111,0.48913043478260865,0.4761904761904763,0.48571428571428565,4,True,"Ghost,Dragon",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Giratina Origin Forme,0.5866141732283464,0.6216216216216217,0.4222222222222222,0.5978260869565217,0.380952380952381,0.48571428571428565,4,True,"Ghost,Dragon",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cresselia,0.468503937007874,0.35135135135135137,0.5111111111111111,0.35326086956521735,0.5238095238095238,0.45714285714285713,4,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Phione,0.3110236220472441,0.40540540540540543,0.33333333333333337,0.3804347826086956,0.28571428571428575,0.42857142857142855,4,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Manaphy,0.38976377952755903,0.5135135135135136,0.4222222222222222,0.48913043478260865,0.380952380952381,0.5428571428571428,4,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Darkrai,0.27165354330708663,0.4594594594594595,0.3777777777777778,0.6793478260869564,0.33333333333333337,0.6857142857142857,4,True,Dark,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaymin Land Forme,0.38976377952755903,0.5135135135135136,0.4222222222222222,0.48913043478260865,0.380952380952381,0.5428571428571428,4,True,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Shaymin Sky Forme,0.38976377952755903,0.5297297297297299,0.3111111111111111,0.5978260869565217,0.2619047619047619,0.6971428571428572,4,True,"Grass,Flying",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Arceus,0.468503937007874,0.6216216216216217,0.5111111111111111,0.5978260869565217,0.4761904761904763,0.6571428571428571,4,True,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Victini,0.38976377952755903,0.5135135135135136,0.4222222222222222,0.48913043478260865,0.380952380952381,0.5428571428571428,5,True,"Psychic,Fire",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Snivy,0.1732283464566929,0.21621621621621623,0.2222222222222222,0.19021739130434784,0.16666666666666669,0.3314285714285714,5,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Servine,0.23228346456692914,0.2972972972972973,0.3111111111111111,0.2717391304347826,0.2619047619047619,0.44571428571428573,5,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Serperior,0.29133858267716534,0.3783783783783784,0.4,0.35326086956521735,0.3571428571428572,0.6171428571428571,5,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tepig,0.25196850393700787,0.31351351351351353,0.17777777777777778,0.19021739130434784,0.11904761904761905,0.22857142857142854,5,False,Fire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pignite,0.35039370078740156,0.47567567567567565,0.2222222222222222,0.3260869565217391,0.16666666666666669,0.2857142857142857,5,False,"Fire,Fighting",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Emboar,0.42913385826771655,0.637837837837838,0.26666666666666666,0.48913043478260865,0.2142857142857143,0.34285714285714286,5,False,"Fire,Fighting",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Oshawott,0.2125984251968504,0.2702702702702703,0.17777777777777778,0.2880434782608695,0.11904761904761905,0.22857142857142854,5,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dewott,0.29133858267716534,0.3783783783783784,0.24444444444444444,0.3967391304347826,0.19047619047619052,0.3142857142857143,5,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Samurott,0.3700787401574803,0.5135135135135136,0.35555555555555557,0.5326086956521738,0.23809523809523814,0.37142857142857144,5,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Patrat,0.1732283464566929,0.2702702702702703,0.1511111111111111,0.1358695652173913,0.09047619047619047,0.2114285714285714,5,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Watchog,0.23228346456692914,0.43243243243243246,0.28444444444444444,0.2717391304347826,0.2333333333333334,0.4114285714285714,5,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lillipup,0.1732283464566929,0.2972972972972973,0.17777777777777778,0.08152173913043478,0.11904761904761905,0.2857142857142857,5,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Herdier,0.25196850393700787,0.40540540540540543,0.26666666666666666,0.1358695652173913,0.2142857142857143,0.3142857142857143,5,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Stoutland,0.33070866141732286,0.5675675675675675,0.3777777777777778,0.19021739130434784,0.33333333333333337,0.42857142857142855,5,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Purrloin,0.15748031496062992,0.24324324324324326,0.14222222222222222,0.21739130434782608,0.08095238095238096,0.3485714285714286,5,False,Dark,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liepard,0.24803149606299213,0.4486486486486487,0.19999999999999998,0.42391304347826086,0.14285714285714285,0.5771428571428572,5,False,Dark,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pansage,0.19291338582677164,0.2594594594594595,0.1911111111111111,0.23369565217391305,0.13333333333333336,0.33714285714285713,5,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Simisage,0.29133858267716534,0.5027027027027027,0.25777777777777783,0.4782608695652174,0.2047619047619048,0.5485714285714286,5,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pansear,0.19291338582677164,0.2594594594594595,0.1911111111111111,0.23369565217391305,0.13333333333333336,0.33714285714285713,5,False,Fire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Simisear,0.29133858267716534,0.5027027027027027,0.25777777777777783,0.4782608695652174,0.2047619047619048,0.5485714285714286,5,False,Fire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Panpour,0.19291338582677164,0.2594594594594595,0.1911111111111111,0.23369565217391305,0.13333333333333336,0.33714285714285713,5,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Simipour,0.29133858267716534,0.5027027027027027,0.25777777777777783,0.4782608695652174,0.2047619047619048,0.5485714285714286,5,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Munna,0.29527559055118113,0.10810810810810811,0.17777777777777778,0.30978260869565216,0.16666666666666669,0.10857142857142858,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Musharna,0.452755905511811,0.2702702702702703,0.35555555555555557,0.5271739130434783,0.3571428571428572,0.13714285714285712,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pidove,0.19291338582677164,0.2702702702702703,0.19999999999999998,0.14130434782608695,0.04761904761904763,0.21714285714285714,5,False,"Normal,Flying",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Tranquill,0.24015748031496065,0.3891891891891892,0.25333333333333335,0.21739130434782608,0.10476190476190476,0.34285714285714286,5,False,"Normal,Flying",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Unfezant,0.3110236220472441,0.5945945945945947,0.33333333333333337,0.29891304347826086,0.16666666666666669,0.5028571428571429,5,False,"Normal,Flying",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Blitzle,0.1732283464566929,0.2972972972972973,0.12,0.21739130434782608,0.05714285714285715,0.4057142857142857,5,False,Electric,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zebstrika,0.29133858267716534,0.5135135135135136,0.25777777777777783,0.3804347826086956,0.2047619047619048,0.6342857142857142,5,False,Electric,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roggenrola,0.2125984251968504,0.3783783783783784,0.35555555555555557,0.08152173913043478,0.023809523809523808,0.05714285714285715,5,False,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Boldore,0.27165354330708663,0.5405405405405406,0.4444444444444445,0.21739130434782608,0.09523809523809525,0.08571428571428572,5,False,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gigalith,0.33070866141732286,0.7027027027027029,0.5555555555555555,0.2717391304347826,0.28571428571428575,0.11428571428571428,5,False,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Woobat,0.2125984251968504,0.21621621621621623,0.1688888888888889,0.24456521739130435,0.10952380952380954,0.38285714285714284,5,False,"Psychic,Flying",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Swoobat,0.25984251968503935,0.2810810810810811,0.2222222222222222,0.36413043478260865,0.16666666666666669,0.6228571428571429,5,False,"Psychic,Flying",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Drilbur,0.23228346456692914,0.43243243243243246,0.15555555555555556,0.10869565217391305,0.11904761904761905,0.36,5,False,Ground,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Excadrill,0.42913385826771655,0.7027027027027029,0.24444444444444444,0.21739130434782608,0.2142857142857143,0.4742857142857143,5,False,"Ground,Steel",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Audino,0.4015748031496063,0.2972972972972973,0.36000000000000004,0.2717391304347826,0.31428571428571433,0.2571428571428571,5,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mega Audino,0.4015748031496063,0.2972972972972973,0.5377777777777778,0.3804347826086956,0.5047619047619049,0.2571428571428571,5,False,"Normal,Fairy",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Timburr,0.29133858267716534,0.40540540540540543,0.2222222222222222,0.08152173913043478,0.07142857142857144,0.17142857142857143,5,False,Fighting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gurdurr,0.33070866141732286,0.5405405405405406,0.35555555555555557,0.16304347826086957,0.14285714285714285,0.19999999999999998,5,False,Fighting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Conkeldurr,0.4094488188976378,0.7297297297297298,0.4,0.24456521739130435,0.2142857142857143,0.22857142857142854,5,False,Fighting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tympole,0.19291338582677164,0.24324324324324326,0.15555555555555556,0.21739130434782608,0.09523809523809525,0.33714285714285713,5,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Palpitoad,0.29133858267716534,0.32432432432432434,0.2222222222222222,0.29891304347826086,0.16666666666666669,0.3657142857142857,5,False,"Water,Ground",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Seismitoad,0.4094488188976378,0.48648648648648657,0.3111111111111111,0.4076086956521739,0.2619047619047619,0.3942857142857143,5,False,"Water,Ground",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Throh,0.468503937007874,0.5135135135135136,0.35555555555555557,0.10869565217391305,0.3095238095238096,0.22857142857142854,5,False,Fighting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sawk,0.29133858267716534,0.6486486486486487,0.3111111111111111,0.10869565217391305,0.2619047619047619,0.45714285714285713,5,False,Fighting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sewaddle,0.1732283464566929,0.2594594594594595,0.2888888888888889,0.16304347826086957,0.19047619047619052,0.2114285714285714,5,False,"Bug,Grass",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Swadloon,0.2125984251968504,0.31351351351351353,0.3777777777777778,0.21739130434782608,0.28571428571428575,0.2114285714285714,5,False,"Bug,Grass",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Leavanny,0.29133858267716534,0.5297297297297299,0.33333333333333337,0.3260869565217391,0.28571428571428575,0.4971428571428571,5,False,"Bug,Grass",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Venipede,0.11417322834645668,0.21621621621621623,0.24000000000000002,0.10869565217391305,0.09047619047619047,0.29714285714285715,5,False,"Bug,Poison",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Whirlipede,0.15354330708661418,0.2702702702702703,0.4177777777777778,0.16304347826086957,0.280952380952381,0.24,5,False,"Bug,Poison",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Scolipede,0.23228346456692914,0.5135135135135136,0.37333333333333335,0.24456521739130435,0.2333333333333334,0.6114285714285714,5,False,"Bug,Poison",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cottonee,0.15354330708661418,0.11891891891891893,0.24444444444444444,0.14673913043478262,0.14285714285714285,0.3485714285714286,5,False,"Grass,Fairy",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Whimsicott,0.23228346456692914,0.33513513513513515,0.35555555555555557,0.36413043478260865,0.2619047619047619,0.6342857142857142,5,False,"Grass,Fairy",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Petilil,0.1732283464566929,0.16216216216216217,0.19999999999999998,0.3260869565217391,0.14285714285714285,0.14285714285714285,5,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lilligant,0.27165354330708663,0.2972972972972973,0.3111111111111111,0.5434782608695652,0.2619047619047619,0.48571428571428565,5,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Basculin,0.27165354330708663,0.4702702702702703,0.26666666666666666,0.3804347826086956,0.16666666666666669,0.5314285714285715,5,False,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sandile,0.19291338582677164,0.3621621621621622,0.13333333333333333,0.1358695652173913,0.07142857142857144,0.34285714285714286,5,False,"Ground,Dark",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Krokorok,0.23228346456692914,0.41621621621621624,0.17777777777777778,0.19021739130434784,0.11904761904761905,0.3942857142857143,5,False,"Ground,Dark",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Krookodile,0.3700787401574803,0.6054054054054054,0.33333333333333337,0.29891304347826086,0.23809523809523814,0.4971428571428571,5,False,"Ground,Dark",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Darumaka,0.27165354330708663,0.4594594594594595,0.17777777777777778,0.027173913043478264,0.11904761904761905,0.2571428571428571,5,False,Fire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Darmanitan Standard Mode,0.4094488188976378,0.7297297297297298,0.2222222222222222,0.10869565217391305,0.16666666666666669,0.5142857142857142,5,False,Fire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Darmanitan Zen Mode,0.4094488188976378,0.13513513513513514,0.4444444444444445,0.7065217391304347,0.40476190476190477,0.2857142857142857,5,False,"Fire,Psychic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Maractus,0.29133858267716534,0.43783783783783786,0.27555555555555555,0.5217391304347826,0.22380952380952385,0.3142857142857143,5,False,Grass,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dwebble,0.19291338582677164,0.32432432432432434,0.35555555555555557,0.1358695652173913,0.07142857142857144,0.2857142857142857,5,False,"Bug,Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Crustle,0.27165354330708663,0.48648648648648657,0.5333333333333333,0.29891304347826086,0.2619047619047619,0.22857142857142854,5,False,"Bug,Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Scraggy,0.19291338582677164,0.3783783783783784,0.2888888888888889,0.1358695652173913,0.23809523809523814,0.24571428571428572,5,False,"Dark,Fighting",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Scrafty,0.25196850393700787,0.4594594594594595,0.4888888888888889,0.19021739130434784,0.45238095238095244,0.3028571428571428,5,False,"Dark,Fighting",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sigilyph,0.2795275590551181,0.2864864864864865,0.33333333333333337,0.5054347826086956,0.28571428571428575,0.5257142857142857,5,False,"Psychic,Flying",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Yamask,0.1456692913385827,0.13513513513513514,0.35555555555555557,0.24456521739130435,0.2142857142857143,0.14285714285714285,5,False,Ghost,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cofagrigus,0.22440944881889763,0.24324324324324326,0.6222222222222222,0.4619565217391304,0.40476190476190477,0.14285714285714285,5,False,Ghost,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tirtouga,0.20866141732283466,0.3945945945945946,0.4355555555555556,0.23369565217391305,0.11904761904761905,0.09714285714285716,5,False,"Water,Rock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Carracosta,0.2874015748031496,0.5567567567567568,0.5688888888888889,0.3967391304347826,0.2142857142857143,0.15428571428571428,5,False,"Water,Rock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Archen,0.2125984251968504,0.5783783783783785,0.17777777777777778,0.34782608695652173,0.11904761904761905,0.37142857142857144,5,False,"Rock,Flying",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Archeops,0.29133858267716534,0.7297297297297298,0.26666666666666666,0.5543478260869565,0.2142857142857143,0.6,5,False,"Rock,Flying",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Trubbish,0.19291338582677164,0.24324324324324326,0.25333333333333335,0.16304347826086957,0.2,0.34285714285714286,5,False,Poison,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Garbodor,0.3110236220472441,0.48648648648648657,0.34222222222222226,0.2717391304347826,0.2952380952380953,0.39999999999999997,5,False,Poison,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zorua,0.15354330708661418,0.32432432432432434,0.15555555555555556,0.3804347826086956,0.09523809523809525,0.34285714285714286,5,False,Dark,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoroark,0.23228346456692914,0.5405405405405406,0.24444444444444444,0.5978260869565217,0.19047619047619052,0.5714285714285714,5,False,Dark,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minccino,0.2125984251968504,0.24324324324324326,0.15555555555555556,0.16304347826086957,0.09523809523809525,0.39999999999999997,5,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cinccino,0.29133858267716534,0.48648648648648657,0.24444444444444444,0.29891304347826086,0.19047619047619052,0.6285714285714286,5,False,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gothita,0.1732283464566929,0.13513513513513514,0.19999999999999998,0.24456521739130435,0.2142857142857143,0.22857142857142854,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gothorita,0.23228346456692914,0.21621621621621623,0.2888888888888889,0.35326086956521735,0.3095238095238096,0.2857142857142857,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gothitelle,0.27165354330708663,0.2702702702702703,0.4,0.4619565217391304,0.4285714285714286,0.34285714285714286,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Solosis,0.1732283464566929,0.13513513513513514,0.15555555555555556,0.5163043478260869,0.14285714285714285,0.08571428571428572,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Duosion,0.25196850393700787,0.1891891891891892,0.19999999999999998,0.625,0.19047619047619052,0.14285714285714285,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Reuniclus,0.42913385826771655,0.32432432432432434,0.3111111111111111,0.625,0.3095238095238096,0.14285714285714285,5,False,Psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ducklett,0.24015748031496065,0.21081081081081082,0.19999999999999998,0.1847826086956522,0.14285714285714285,0.2857142857142857,5,False,"Water,Flying",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Swanna,0.29133858267716534,0.44324324324324327,0.25777777777777783,0.4184782608695652,0.2047619047619048,0.5314285714285715,5,False,"Water,Flying",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Vanillite,0.1377952755905512,0.24324324324324326,0.19999999999999998,0.29891304347826086,0.19047619047619052,0.22285714285714286,5,False,Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vanillish,0.1968503937007874,0.32432432432432434,0.26666666666666666,0.3804347826086956,0.2619047619047619,0.30857142857142855,5,False,Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vanilluxe,0.2755905511811024,0.48648648648648657,0.35555555555555557,0.5434782608695652,0.3571428571428572,0.4228571428571428,5,False,Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Deerling,0.23228346456692914,0.2972972972972973,0.19999999999999998,0.16304347826086957,0.14285714285714285,0.39999999999999997,5,False,"Normal,Grass",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Sawsbuck,0.3110236220472441,0.5135135135135136,0.2888888888888889,0.2717391304347826,0.23809523809523814,0.5142857142857142,5,False,"Normal,Grass",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Emolga,0.2125984251968504,0.3783783783783784,0.24444444444444444,0.35326086956521735,0.19047619047619052,0.5599999999999999,5,False,"Electric,Flying",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Karrablast,0.19291338582677164,0.3783783783783784,0.17777777777777778,0.16304347826086957,0.11904761904761905,0.3142857142857143,5,False,Bug,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escavalier,0.27165354330708663,0.7027027027027029,0.4444444444444445,0.2717391304347826,0.40476190476190477,0.08571428571428572,5,False,"Bug,Steel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Foongus,0.2677165354330709,0.2702702702702703,0.17777777777777778,0.24456521739130435,0.16666666666666669,0.05714285714285715,5,False,"Grass,Poison",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Amoonguss,0.4448818897637795,0.43243243243243246,0.2888888888888889,0.4076086956521739,0.28571428571428575,0.14285714285714285,5,False,"Grass,Poison",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
